"Калужская обл, Боровский р-н, г Балабаново",249000,Россия,Центральный,обл,Калужская,Балабаново,UTC+3,55.1773714,36.6566951
"Калужская обл, Жуковский р-н, г Белоусово",249160,Россия,Центральный,обл,Калужская,Белоусово,UTC+3,55.0956803,36.677629
"Калужская обл, г Боровск",249010,Россия,Центральный,обл,Калужская,Боровск,UTC+3,55.2130096,36.4926251
"Калужская обл, Боровский р-н, г Ермолино",249026,Россия,Центральный,обл,Калужская,Ермолино,UTC+3,55.1971758,36.5952722
"Калужская обл, г Жиздра",249340,Россия,Центральный,обл,Калужская,Жиздра,UTC+3,53.7521926,34.7386592
"Калужская обл, г Жуков",249190,Россия,Центральный,обл,Калужская,Жуков,UTC+3,55.0301833,36.7394903
г Калуга,248000,Россия,Центральный,обл,Калужская,Калуга,UTC+3,54.5059848,36.2516245
"Калужская обл, г Киров",249440,Россия,Центральный,обл,Калужская,Киров,UTC+3,54.0790111,34.3076201
"Калужская обл, г Козельск",249720,Россия,Центральный,обл,Калужская,Козельск,UTC+3,54.0347201,35.780768
"Калужская обл, г Кондрово",249830,Россия,Центральный,обл,Калужская,Кондрово,UTC+3,54.7959473,35.9274842
"Калужская обл, Жуковский р-н, г Кременки",249185,Россия,Центральный,обл,Калужская,Кременки,UTC+3,54.8862447,37.1168701
"Калужская обл, г Людиново",249400,Россия,Центральный,обл,Калужская,Людиново,UTC+3,53.8700828,34.4385915
"Калужская обл, г Малоярославец",249091,Россия,Центральный,обл,Калужская,Малоярославец,UTC+3,55.0177123,36.4633603
"Калужская обл, г Медынь",249950,Россия,Центральный,обл,Калужская,Медынь,UTC+3,54.9689785,35.8872168
"Калужская обл, г Мещовск",249240,Россия,Центральный,обл,Калужская,Мещовск,UTC+3,54.3191471,35.2816918
"Калужская обл, г Мосальск",249930,Россия,Центральный,обл,Калужская,Мосальск,UTC+3,54.4824939,34.9872239
"Калужская обл, г Обнинск",249030,Россия,Центральный,обл,Калужская,Обнинск,UTC+3,55.0943144,36.6121639
"Калужская обл, Козельский р-н, г Сосенский",249710,Россия,Центральный,обл,Калужская,Сосенский,UTC+3,54.0566016,35.9621646
"Калужская обл, г Спас-Деменск",249610,Россия,Центральный,обл,Калужская,Спас-Деменск,UTC+3,54.409922,34.0189631
"Калужская обл, г Сухиничи",249270,Россия,Центральный,обл,Калужская,Сухиничи,UTC+3,54.097296,35.3443568
"Калужская обл, Тарусский р-н, г Таруса",249100,Россия,Центральный,обл,Калужская,Таруса,UTC+3,54.7236477,37.1671
"Калужская обл, г Юхнов",249910,Россия,Центральный,обл,Калужская,Юхнов,UTC+3,54.7446445,35.2424346
"Камчатский край, г Вилючинск",684090,Россия,Дальневосточный,край,Камчатский,Вилючинск,UTC+12,52.9302415,158.4057632
"Камчатский край, г Елизово",684000,Россия,Дальневосточный,край,Камчатский,Елизово,UTC+12,53.1830375,158.3883548
г Петропавловск-Камчатский,683000,Россия,Дальневосточный,край,Камчатский,Петропавловск-Камчатский,UTC+12,53.036908,158.6559254
"Респ Карачаево-Черкесская, г Карачаевск",369200,Россия,Северо-Кавказский,Респ,Карачаево-Черкесская,Карачаевск,UTC+3,43.7732525,41.9143472
"Респ Карачаево-Черкесская, г Теберда",369210,Россия,Северо-Кавказский,Респ,Карачаево-Черкесская,Теберда,UTC+3,43.4437731,41.7415142
"Респ Карачаево-Черкесская, г Усть-Джегута",369300,Россия,Северо-Кавказский,Респ,Карачаево-Черкесская,Усть-Джегута,UTC+3,44.0838442,41.9711046
г Черкесск,369000,Россия,Северо-Кавказский,Респ,Карачаево-Черкесская,Черкесск,UTC+3,44.2269425,42.0466704
"Респ Карелия, г Беломорск",186500,Россия,Северо-Западный,Респ,Карелия,Беломорск,UTC+3,64.5378417,34.7799462
"Респ Карелия, Кемский р-н, г Кемь",186610,Россия,Северо-Западный,Респ,Карелия,Кемь,UTC+3,64.9543539,34.5949263
"Респ Карелия, г Кондопога",186220,Россия,Северо-Западный,Респ,Карелия,Кондопога,UTC+3,62.2059817,34.2682122
"Респ Карелия, г Костомукша",186930,Россия,Северо-Западный,Респ,Карелия,Костомукша,UTC+3,64.5889398,30.6016832
"Респ Карелия, г Лахденпохья",186730,Россия,Северо-Западный,Респ,Карелия,Лахденпохья,UTC+3,61.518881,30.1996116
"Респ Карелия, г Медвежьегорск",186350,Россия,Северо-Западный,Респ,Карелия,Медвежьегорск,UTC+3,62.9127626,34.4568489
"Респ Карелия, г Олонец",186000,Россия,Северо-Западный,Респ,Карелия,Олонец,UTC+3,60.9794025,32.9725519
г Петрозаводск,185000,Россия,Северо-Западный,Респ,Карелия,Петрозаводск,UTC+3,61.7891264,34.3596434
"Респ Карелия, г Питкяранта",186810,Россия,Северо-Западный,Респ,Карелия,Питкяранта,UTC+3,61.5757191,31.4640557
"Респ Карелия, г Пудож",186150,Россия,Северо-Западный,Респ,Карелия,Пудож,UTC+3,61.8058821,36.5329941
"Респ Карелия, г Сегежа",186420,Россия,Северо-Западный,Респ,Карелия,Сегежа,UTC+3,63.7437572,34.3126982
"Респ Карелия, г Сортавала",186790,Россия,Северо-Западный,Респ,Карелия,Сортавала,UTC+3,61.703367,30.6916998
"Респ Карелия, г Суоярви",186870,Россия,Северо-Западный,Респ,Карелия,Суоярви,UTC+3,62.0787293,32.3499386
"Кемеровская область - Кузбасс, г Анжеро-Судженск",652470,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Анжеро-Судженск,UTC+7,56.0786281,86.0201278
"Кемеровская область - Кузбасс, г Белово",652600,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Белово,UTC+7,54.4220968,86.3037373
"Кемеровская область - Кузбасс, г Березовский",652420,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Березовский,UTC+7,55.6693513,86.2744459
"Кемеровская область - Кузбасс, г Гурьевск",652780,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Гурьевск,UTC+7,54.2859263,85.9475985
"Кемеровская область - Кузбасс, г Калтан",652740,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Калтан,UTC+7,53.5210919,87.2771636
г Кемерово,650000,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Кемерово,UTC+7,55.3910651,86.0467781
"Кемеровская область - Кузбасс, г Киселевск",652700,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Киселевск,UTC+7,54.0059999,86.6366116
"Кемеровская область - Кузбасс, г Ленинск-Кузнецкий",652500,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Ленинск-Кузнецкий,UTC+7,54.6674492,86.1797324
"Кемеровская область - Кузбасс, г Мариинск",652150,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Мариинск,UTC+7,56.2127383,87.7454924
"Кемеровская область - Кузбасс, г Междуреченск",652870,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Междуреченск,UTC+7,53.6865289,88.0702754
"Кемеровская область - Кузбасс, г Мыски",652840,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Мыски,UTC+7,53.7125695,87.8055646
"Кемеровская область - Кузбасс, г Новокузнецк",654000,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Новокузнецк,UTC+7,53.794315,87.2142745
"Кемеровская область - Кузбасс, г Осинники",652800,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Осинники,UTC+7,53.5988055,87.3371272
"Кемеровская область - Кузбасс, г Полысаево",652560,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Полысаево,UTC+7,54.6055,86.2809208
"Кемеровская область - Кузбасс, г Прокопьевск",652701,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Прокопьевск,UTC+7,53.8604265,86.7183577
"Кемеровская область - Кузбасс, Гурьевский р-н, г Салаир",652770,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Салаир,UTC+7,54.2351735,85.8030733
"Кемеровская область - Кузбасс, г Тайга",652400,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Тайга,UTC+7,56.0622131,85.6207182
"Кемеровская область - Кузбасс, г Таштагол",652990,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Таштагол,UTC+7,52.759313,87.8476546
"Кемеровская область - Кузбасс, г Топки",652300,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Топки,UTC+7,55.2764707,85.6152619
"Кемеровская область - Кузбасс, г Юрга",652050,Россия,Сибирский,обл,Кемеровская область - Кузбасс,Юрга,UTC+7,55.7202694,84.8886399
"Кировская обл, г Белая Холуница",613200,Россия,Приволжский,обл,Кировская,Белая Холуница,UTC+3,58.8415239,50.8460699
"Кировская обл, г Вятские Поляны",612960,Россия,Приволжский,обл,Кировская,Вятские Поляны,UTC+3,56.2284817,51.0614855
"Кировская обл, г Зуевка",612410,Россия,Приволжский,обл,Кировская,Зуевка,UTC+3,58.4032152,51.1331606
г Киров,610000,Россия,Приволжский,обл,Кировская,Киров,UTC+3,58.6035264,49.6679304
"Кировская обл, г Кирово-Чепецк",613040,Россия,Приволжский,обл,Кировская,Кирово-Чепецк,UTC+3,58.5559424,50.0316848
"Кировская обл, г Кирс",612820,Россия,Приволжский,обл,Кировская,Кирс,UTC+3,59.340056,52.2414437
"Кировская обл, г Котельнич",612600,Россия,Приволжский,обл,Кировская,Котельнич,UTC+3,58.3034832,48.3475597
"Кировская обл, г Луза",613980,Россия,Приволжский,обл,Кировская,Луза,UTC+3,60.6290609,47.2612445
"Кировская обл, г Малмыж",612920,Россия,Приволжский,обл,Кировская,Малмыж,UTC+3,56.5243844,50.6782739
"Кировская обл, г Мураши",613710,Россия,Приволжский,обл,Кировская,Мураши,UTC+3,59.3955383,48.9638417
"Кировская обл, г Нолинск",613440,Россия,Приволжский,обл,Кировская,Нолинск,UTC+3,57.5597284,49.93575
"Кировская обл, г Омутнинск",612740,Россия,Приволжский,обл,Кировская,Омутнинск,UTC+3,58.6698913,52.1894564
"Кировская обл, г Орлов",612270,Россия,Приволжский,обл,Кировская,Орлов,UTC+3,58.5389776,48.8927723
"Кировская обл, г Слободской",613150,Россия,Приволжский,обл,Кировская,Слободской,UTC+3,58.7311574,50.1669249
"Кировская обл, г Советск",613341,Россия,Приволжский,обл,Кировская,Советск,UTC+3,57.584196,48.9590272
"Кировская обл, Вятскополянский р-н, г Сосновка",612990,Россия,Приволжский,обл,Кировская,Сосновка,UTC+3,56.2532741,51.2833642
"Кировская обл, г Уржум",613530,Россия,Приволжский,обл,Кировская,Уржум,UTC+3,57.1097477,50.0058097
"Кировская обл, г Яранск",612260,Россия,Приволжский,обл,Кировская,Яранск,UTC+3,57.3040326,47.8478737
"Респ Коми, г Воркута",169900,Россия,Северо-Западный,Респ,Коми,Воркута,UTC+3,67.4974082,64.061034
"Респ Коми, г Вуктыл",169570,Россия,Северо-Западный,Респ,Коми,Вуктыл,UTC+3,63.8615274,57.3165402
"Респ Коми, г Емва",169200,Россия,Северо-Западный,Респ,Коми,Емва,UTC+3,62.5965137,50.8732125
"Респ Коми, г Инта",169840,Россия,Северо-Западный,Респ,Коми,Инта,UTC+3,66.0367316,60.1152961
"Респ Коми, Усть-Вымский р-н, г Микунь",169060,Россия,Северо-Западный,Респ,Коми,Микунь,UTC+3,62.3579068,50.0719503
"Респ Коми, г Печора",169600,Россия,Северо-Западный,Респ,Коми,Печора,UTC+3,65.148584,57.2239777
"Респ Коми, г Сосногорск",169500,Россия,Северо-Западный,Респ,Коми,Сосногорск,UTC+3,63.5989841,53.876293
г Сыктывкар,167000,Россия,Северо-Западный,Респ,Коми,Сыктывкар,UTC+3,61.6686617,50.8358151
"Респ Коми, г Усинск",169710,Россия,Северо-Западный,Респ,Коми,Усинск,UTC+3,65.994147,57.5569423
"Респ Коми, г Ухта",169300,Россия,Северо-Западный,Респ,Коми,Ухта,UTC+3,63.5565514,53.7014239
"Костромская обл, г Буй",157000,Россия,Центральный,обл,Костромская,Буй,UTC+3,58.4733277,41.5306822
"Костромская обл, г Волгореченск",156901,Россия,Центральный,обл,Костромская,Волгореченск,UTC+3,57.4424559,41.1594201
"Костромская обл, г Галич",157200,Россия,Центральный,обл,Костромская,Галич,UTC+3,58.3828191,42.3654013
"Костромская обл, г Кологрив",157440,Россия,Центральный,обл,Костромская,Кологрив,UTC+3,58.8269323,44.3184927
г Кострома,156000,Россия,Центральный,обл,Костромская,Кострома,UTC+3,57.8029621,40.9908264
"Костромская обл, г Макарьев",157460,Россия,Центральный,обл,Костромская,Макарьев,UTC+3,57.8807152,43.8014197
"Костромская обл, г Мантурово",157300,Россия,Центральный,обл,Костромская,Мантурово,UTC+3,58.3265441,44.757494
"Костромская обл, г Нерехта",157800,Россия,Центральный,обл,Костромская,Нерехта,UTC+3,57.4543369,40.5723598
"Костромская обл, г Нея",157331,Россия,Центральный,обл,Костромская,Нея,UTC+3,58.2943349,43.8780948
"Костромская обл, г Солигалич",157170,Россия,Центральный,обл,Костромская,Солигалич,UTC+3,59.0784867,42.2878423
"Костромская обл, г Чухлома",157130,Россия,Центральный,обл,Костромская,Чухлома,UTC+3,58.753421,42.6884958
"Костромская обл, г Шарья",157500,Россия,Центральный,обл,Костромская,Шарья,UTC+3,58.3760542,45.4062414
"Краснодарский край, г Абинск",353320,Россия,Южный,край,Краснодарский,Абинск,UTC+3,44.8679655,38.1618157
"Краснодарский край, г Анапа",353440,Россия,Южный,край,Краснодарский,Анапа,UTC+3,44.8950433,37.3163282
"Краснодарский край, г Апшеронск",352690,Россия,Южный,край,Краснодарский,Апшеронск,UTC+3,44.4584006,39.7299824
"Краснодарский край, г Армавир",352900,Россия,Южный,край,Краснодарский,Армавир,UTC+3,45.0012149,41.1324168
"Краснодарский край, г Белореченск",352630,Россия,Южный,край,Краснодарский,Белореченск,UTC+3,44.7651876,39.8781494
"Краснодарский край, г Геленджик",353460,Россия,Южный,край,Краснодарский,Геленджик,UTC+3,44.5630007,38.0790852
"Краснодарский край, г Горячий Ключ",353288,Россия,Южный,край,Краснодарский,Горячий Ключ,UTC+3,44.6344864,39.1354738
"Краснодарский край, г Гулькевичи",352190,Россия,Южный,край,Краснодарский,Гулькевичи,UTC+3,45.3605121,40.6918389
"Краснодарский край, г Ейск",353680,Россия,Южный,край,Краснодарский,Ейск,UTC+3,46.71157,38.2763895
"Краснодарский край, г Кореновск",353180,Россия,Южный,край,Краснодарский,Кореновск,UTC+3,45.4641703,39.458949
г Краснодар,350000,Россия,Южный,край,Краснодарский,Краснодар,UTC+3,45.0401604,38.9759647
"Краснодарский край, Кавказский р-н, г Кропоткин",352380,Россия,Южный,край,Краснодарский,Кропоткин,UTC+3,45.4333007,40.5727951
"Краснодарский край, г Крымск",353380,Россия,Южный,край,Краснодарский,Крымск,UTC+3,44.9344404,37.9855795
"Краснодарский край, г Курганинск",352430,Россия,Южный,край,Краснодарский,Курганинск,UTC+3,44.8877025,40.5913245
"Краснодарский край, г Лабинск",352500,Россия,Южный,край,Краснодарский,Лабинск,UTC+3,44.6354363,40.7245341
"Краснодарский край, г Новокубанск",352240,Россия,Южный,край,Краснодарский,Новокубанск,UTC+3,45.1038699,41.0475175
"Краснодарский край, г Новороссийск",353900,Россия,Южный,край,Краснодарский,Новороссийск,UTC+3,44.7235026,37.7686135
"Краснодарский край, г Приморско-Ахтарск",353860,Россия,Южный,край,Краснодарский,Приморско-Ахтарск,UTC+3,46.0515432,38.1704875
"Краснодарский край, г Славянск-на-Кубани",353560,Россия,Южный,край,Краснодарский,Славянск-на-Кубани,UTC+3,45.2603626,38.1259774
"Краснодарский край, г Сочи",354000,Россия,Южный,край,Краснодарский,Сочи,UTC+3,43.5854551,39.7231548
"Краснодарский край, г Темрюк",353500,Россия,Южный,край,Краснодарский,Темрюк,UTC+3,45.2610949,37.4454412
"Краснодарский край, г Тимашевск",352700,Россия,Южный,край,Краснодарский,Тимашевск,UTC+3,45.615923,38.9351837
"Краснодарский край, г Тихорецк",352120,Россия,Южный,край,Краснодарский,Тихорецк,UTC+3,45.8546345,40.1260267
"Краснодарский край, г Туапсе",352800,Россия,Южный,край,Краснодарский,Туапсе,UTC+3,44.1105335,39.0824904
"Краснодарский край, г Усть-Лабинск",352330,Россия,Южный,край,Краснодарский,Усть-Лабинск,UTC+3,45.2227359,39.6929577
"Краснодарский край, Апшеронский р-н, г Хадыженск",352680,Россия,Южный,край,Краснодарский,Хадыженск,UTC+3,44.4122963,39.5320258
"Красноярский край, Курагинский р-н, г Артемовск",662951,Россия,Сибирский,край,Красноярский,Артемовск,UTC+7,54.3473075,93.4358377
"Красноярский край, г Ачинск",662150,Россия,Сибирский,край,Красноярский,Ачинск,UTC+7,56.253907,90.4794397
"Красноярский край, г Боготол",662060,Россия,Сибирский,край,Красноярский,Боготол,UTC+7,56.2098468,89.5299336
"Красноярский край, г Бородино",663980,Россия,Сибирский,край,Красноярский,Бородино,UTC+7,55.9054121,94.9020967
"Красноярский край, г Дивногорск",663081,Россия,Сибирский,край,Красноярский,Дивногорск,UTC+7,55.9576784,92.3800687
"Красноярский край, г Дудинка",647000,Россия,Сибирский,край,Красноярский,Дудинка,UTC+7,69.4031364,86.1907218
"Красноярский край, г Енисейск",663150,Россия,Сибирский,край,Красноярский,Енисейск,UTC+7,58.4485261,92.1651083
"Красноярский край, г Железногорск",662970,Россия,Сибирский,край,Красноярский,Железногорск,UTC+7,56.2529035,93.532273
"Красноярский край, Рыбинский р-н, г Заозерный",663960,Россия,Сибирский,край,Красноярский,Заозерный,UTC+7,55.9617752,94.7091491
"Красноярский край, г Зеленогорск",663690,Россия,Сибирский,край,Красноярский,Зеленогорск,UTC+7,56.1131564,94.5888103
"Красноярский край, Туруханский р-н, г Игарка",663200,Россия,Сибирский,край,Красноярский,Игарка,UTC+7,67.4666901,86.5812794
"Красноярский край, г Иланский",663800,Россия,Сибирский,край,Красноярский,Иланский,UTC+7,56.2374037,96.067267
"Красноярский край, г Канск",663600,Россия,Сибирский,край,Красноярский,Канск,UTC+7,56.2051282,95.7051096
"Красноярский край, г Кодинск",663491,Россия,Сибирский,край,Красноярский,Кодинск,UTC+7,58.6032644,99.1797962
г Красноярск,660000,Россия,Сибирский,край,Красноярский,Красноярск,UTC+7,56.0093879,92.8524806
"Красноярский край, г Лесосибирск",662541,Россия,Сибирский,край,Красноярский,Лесосибирск,UTC+7,58.221681,92.5037872
"Красноярский край, г Минусинск",662600,Россия,Сибирский,край,Красноярский,Минусинск,UTC+7,53.7104586,91.6872907
"Красноярский край, г Назарово",662200,Россия,Сибирский,край,Красноярский,Назарово,UTC+7,56.0113799,90.4168775
"Красноярский край, г Норильск",663300,Россия,Сибирский,край,Красноярский,Норильск,UTC+7,69.3489978,88.2009846
"Красноярский край, г Сосновоборск",662500,Россия,Сибирский,край,Красноярский,Сосновоборск,UTC+7,56.1202647,93.3354121
"Красноярский край, г Ужур",662251,Россия,Сибирский,край,Красноярский,Ужур,UTC+7,55.3141969,89.8333918
"Красноярский край, г Уяр",663920,Россия,Сибирский,край,Красноярский,Уяр,UTC+7,55.8131263,94.3282601
"Красноярский край, г Шарыпово",662310,Россия,Сибирский,край,Красноярский,Шарыпово,UTC+7,55.5389739,89.1801044
"Респ Крым, г Ялта, г Алупка",298676,Россия,Южный,Респ,Крым,Ялта,UTC+3,44.4164605,34.0444797
"Респ Крым, г Алушта",298500,Россия,Южный,Респ,Крым,Алушта,UTC+3,44.6764304,34.4100624
"Респ Крым, г Армянск",296012,Россия,Южный,Респ,Крым,Армянск,UTC+3,46.1059307,33.6910012
"Респ Крым, Бахчисарайский р-н, г Бахчисарай",298400,Россия,Южный,Респ,Крым,Бахчисарай,UTC+3,44.7514769,33.8752176
"Респ Крым, Белогорский р-н, г Белогорск",297600,Россия,Южный,Респ,Крым,Белогорск,UTC+3,45.057202,34.5999029
"Респ Крым, г Джанкой",296100,Россия,Южный,Респ,Крым,Джанкой,UTC+3,45.7092306,34.3883372
"Респ Крым, г Евпатория",297402,Россия,Южный,Респ,Крым,Евпатория,UTC+3,45.190629,33.367634
"Респ Крым, г Керчь",298300,Россия,Южный,Респ,Крым,Керчь,UTC+3,45.3562627,36.4674513
"Респ Крым, г Красноперекопск",296000,Россия,Южный,Респ,Крым,Красноперекопск,UTC+3,45.9537576,33.7921939
"Респ Крым, г Саки",296500,Россия,Южный,Респ,Крым,Саки,UTC+3,45.1341997,33.6033383
"Респ Крым, г Симферополь",295000,Россия,Южный,Респ,Крым,Симферополь,UTC+3,44.9482948,34.1001151
"Респ Крым, Кировский р-н, г Старый Крым",297345,Россия,Южный,Респ,Крым,Старый Крым,UTC+3,45.029058,35.0901474
"Респ Крым, г Судак",298000,Россия,Южный,Респ,Крым,Судак,UTC+3,44.8504679,34.9762034
"Респ Крым, г Феодосия",298100,Россия,Южный,Респ,Крым,Феодосия,UTC+3,45.0318393,35.3824259
"Респ Крым, Ленинский р-н, г Щелкино",298213,Россия,Южный,Респ,Крым,Щелкино,UTC+3,45.4288991,35.825165
"Респ Крым, г Ялта",298600,Россия,Южный,Респ,Крым,Ялта,UTC+3,44.4953612,34.166308
"Курганская обл, г Далматово",641730,Россия,Уральский,обл,Курганская,Далматово,UTC+5,56.262114,62.9387011
"Курганская обл, г Катайск",641700,Россия,Уральский,обл,Курганская,Катайск,UTC+5,56.290809,62.5800359
г Курган,640002,Россия,Уральский,обл,Курганская,Курган,UTC+5,55.4443883,65.3161963
"Курганская обл, г Куртамыш",641430,Россия,Уральский,обл,Курганская,Куртамыш,UTC+5,54.9368539,64.4203722
"Курганская обл, г Макушино",641600,Россия,Уральский,обл,Курганская,Макушино,UTC+5,55.2153947,67.2451705
"Курганская обл, г Петухово",641640,Россия,Уральский,обл,Курганская,Петухово,UTC+5,55.0650077,67.8873408
"Курганская обл, г Шадринск",641870,Россия,Уральский,обл,Курганская,Шадринск,UTC+5,56.0870344,63.6297182
"Курганская обл, г Шумиха",641100,Россия,Уральский,обл,Курганская,Шумиха,UTC+5,55.2280246,63.2901272
"Курганская обл, г Щучье",641010,Россия,Уральский,обл,Курганская,Щучье,UTC+5,55.2087637,62.7478548
"Курская обл, Дмитриевский р-н, г Дмитриев",307500,Россия,Центральный,обл,Курская,Дмитриев,UTC+3,52.1268464,35.0739038
"Курская обл, г Железногорск",307170,Россия,Центральный,обл,Курская,Железногорск,UTC+3,52.3380202,35.3516867
г Курск,305000,Россия,Центральный,обл,Курская,Курск,UTC+3,51.7303637,36.1925603
"Курская обл, г Курчатов",307250,Россия,Центральный,обл,Курская,Курчатов,UTC+3,51.6604083,35.6572224
"Курская обл, г Льгов",307750,Россия,Центральный,обл,Курская,Льгов,UTC+3,51.6597148,35.2612491
"Курская обл, г Обоянь",306230,Россия,Центральный,обл,Курская,Обоянь,UTC+3,51.2119324,36.2755133
"Курская обл, г Рыльск",307370,Россия,Центральный,обл,Курская,Рыльск,UTC+3,51.5681314,34.6802597
"Курская обл, г Суджа",307800,Россия,Центральный,обл,Курская,Суджа,UTC+3,51.1918927,35.2720915
"Курская обл, г Фатеж",307100,Россия,Центральный,обл,Курская,Фатеж,UTC+3,52.0917728,35.8538706
"Курская обл, г Щигры",306509,Россия,Центральный,обл,Курская,Щигры,UTC+3,51.8786014,36.8910945
"Ленинградская обл, г Бокситогорск",187650,Россия,Северо-Западный,обл,Ленинградская,Бокситогорск,UTC+3,59.4734797,33.845688
"Ленинградская обл, г Волосово",188410,Россия,Северо-Западный,обл,Ленинградская,Волосово,UTC+3,59.4445408,29.4923355
"Ленинградская обл, г Волхов",187401,Россия,Северо-Западный,обл,Ленинградская,Волхов,UTC+3,59.9005958,32.3520756
"Ленинградская обл, г Всеволожск",188640,Россия,Северо-Западный,обл,Ленинградская,Всеволожск,UTC+3,60.0191278,30.6456718
"Ленинградская обл, г Выборг",188800,Россия,Северо-Западный,обл,Ленинградская,Выборг,UTC+3,60.7130801,28.7328336
"Ленинградская обл, Выборгский р-н, г Высоцк",188909,Россия,Северо-Западный,обл,Ленинградская,Высоцк,UTC+3,60.6296236,28.5709314
"Ленинградская обл, г Гатчина",188300,Россия,Северо-Западный,обл,Ленинградская,Гатчина,UTC+3,59.565237,30.1282473
"Ленинградская обл, Кингисеппский р-н, г Ивангород",188490,Россия,Северо-Западный,обл,Ленинградская,Ивангород,UTC+3,59.3766119,28.2231659
"Ленинградская обл, Выборгский р-н, г Каменногорск",188950,Россия,Северо-Западный,обл,Ленинградская,Каменногорск,UTC+3,60.950855,29.1308372
"Ленинградская обл, г Кингисепп",188455,Россия,Северо-Западный,обл,Ленинградская,Кингисепп,UTC+3,59.3740435,28.6112444
"Ленинградская обл, г Кириши",187110,Россия,Северо-Западный,обл,Ленинградская,Кириши,UTC+3,59.4742862,32.0624947
"Ленинградская обл, г Кировск",187340,Россия,Северо-Западный,обл,Ленинградская,Кировск,UTC+3,59.8754216,30.981364
"Ленинградская обл, Гатчинский р-н, г Коммунар",188320,Россия,Северо-Западный,обл,Ленинградская,Коммунар,UTC+3,59.6215133,30.3934125
"Ленинградская обл, Всеволожский р-н, г Кудрово",188691,Россия,Северо-Западный,обл,Ленинградская,Кудрово,UTC+3,59.9075226,30.5121008
"Ленинградская обл, г Лодейное Поле",187700,Россия,Северо-Западный,обл,Ленинградская,Лодейное Поле,UTC+3,60.7320936,33.5521022
"Ленинградская обл, г Луга",188230,Россия,Северо-Западный,обл,Ленинградская,Луга,UTC+3,58.7374031,29.8465776
"Ленинградская обл, Тосненский р-н, г Любань",187050,Россия,Северо-Западный,обл,Ленинградская,Любань,UTC+3,59.3493847,31.2484801
"Ленинградская обл, Всеволожский р-н, г Мурино",188662,Россия,Северо-Западный,обл,Ленинградская,Мурино,UTC+3,60.044862,30.4571456
"Ленинградская обл, Тосненский р-н, г Никольское",187026,Россия,Северо-Западный,обл,Ленинградская,Никольское,UTC+3,59.7043309,30.7874571
"Ленинградская обл, Волховский р-н, г Новая Ладога",187450,Россия,Северо-Западный,обл,Ленинградская,Новая Ладога,UTC+3,60.1100135,32.3141203
"Ленинградская обл, Кировский р-н, г Отрадное",187330,Россия,Северо-Западный,обл,Ленинградская,Отрадное,UTC+3,59.7726848,30.7988557
"Ленинградская обл, Бокситогорский р-н, г Пикалево",187600,Россия,Северо-Западный,обл,Ленинградская,Пикалево,UTC+3,59.5132022,34.1772776
"Ленинградская обл, г Подпорожье",187780,Россия,Северо-Западный,обл,Ленинградская,Подпорожье,UTC+3,60.9127549,34.1567664
"Ленинградская обл, Выборгский р-н, г Приморск",188910,Россия,Северо-Западный,обл,Ленинградская,Приморск,UTC+3,60.3660209,28.6135772
"Ленинградская обл, г Приозерск",188760,Россия,Северо-Западный,обл,Ленинградская,Приозерск,UTC+3,61.0330896,30.1587851
"Ленинградская обл, Выборгский р-н, г Светогорск",188990,Россия,Северо-Западный,обл,Ленинградская,Светогорск,UTC+3,61.1111282,28.8725865
"Ленинградская обл, Всеволожский р-н, г Сертолово",188650,Россия,Северо-Западный,обл,Ленинградская,Сертолово,UTC+3,60.1446932,30.2095918
"Ленинградская обл, г Сланцы",188560,Россия,Северо-Западный,обл,Ленинградская,Сланцы,UTC+3,59.1178185,28.0881475
"Ленинградская обл, г Сосновый Бор",188540,Россия,Северо-Западный,обл,Ленинградская,Сосновый Бор,UTC+3,59.8772884,29.1291619
"Ленинградская обл, Волховский р-н, г Сясьстрой",187420,Россия,Северо-Западный,обл,Ленинградская,Сясьстрой,UTC+3,60.1401739,32.5601559
"Ленинградская обл, г Тихвин",187550,Россия,Северо-Западный,обл,Ленинградская,Тихвин,UTC+3,59.6272904,33.5072731
"Ленинградская обл, г Тосно",187000,Россия,Северо-Западный,обл,Ленинградская,Тосно,UTC+3,59.5407098,30.877812
"Ленинградская обл, Кировский р-н, г Шлиссельбург",187320,Россия,Северо-Западный,обл,Ленинградская,Шлиссельбург,UTC+3,59.9443714,31.0333365
